,instance_id,input.text,references,predicted_text_0,stats.exact_match_0,predicted_text_1,stats.exact_match_1,predicted_text_2,stats.exact_match_2,predicted_text_3,stats.exact_match_3,predicted_text_4,stats.exact_match_4,predicted_text_5,stats.exact_match_5,predicted_text_6,stats.exact_match_6,predicted_text_7,stats.exact_match_7,predicted_text_8,stats.exact_match_8,predicted_text_9,stats.exact_match_9,predicted_text_10,stats.exact_match_10,predicted_text_11,stats.exact_match_11,predicted_text_12,stats.exact_match_12,predicted_text_13,stats.exact_match_13,predicted_text_14,stats.exact_match_14,predicted_text_15,stats.exact_match_15,predicted_text_16,stats.exact_match_16,predicted_text_17,stats.exact_match_17,predicted_text_18,stats.exact_match_18,predicted_text_19,stats.exact_match_19,predicted_text_20,stats.exact_match_20,predicted_text_21,stats.exact_match_21,predicted_text_22,stats.exact_match_22,predicted_text_23,stats.exact_match_23,predicted_text_24,stats.exact_match_24,predicted_text_25,stats.exact_match_25,predicted_text_26,stats.exact_match_26,predicted_text_27,stats.exact_match_27,predicted_text_28,stats.exact_match_28,predicted_text_29,stats.exact_match_29,std,agreement_level
141,id5098,The eighth month of the year is winter in,Brazil (correct)SALILSPLITCHECKIndianaSALILSPLITCHECKLondonSALILSPLITCHECKCanada, B,0.0, A,1.0,B,0.0, D,0.0, D,0.0, D,0.0, D,0.0,A,1.0,D,0.0,C,0.0,D,0.0,B,0.0,D,0.0, A,1.0, D,0.0, A,1.0, D,0.0,D,0.0, D,0.0, B,0.0, D,0.0,D,0.0,D,0.0,A,1.0, C,0.0,D,0.0, A,1.0, D,0.0,D,0.0,D,0.0,0.4068381021724863,Low
3,id4960,"Oak tree seeds are planted and a sidewalk is paved right next to that spot, until eventually, the tree is tall and the roots must extend past the sidewalk, which means",roots may be splitSALILSPLITCHECKroots may begin to dieSALILSPLITCHECKparts may break the concrete (correct)SALILSPLITCHECKroots may fall apart, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, A,0.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, C,1.0, C,1.0,C,1.0, D,0.0, A,0.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,0.4068381021724863,Low
314,id5271,Nectar is taken to,flowersSALILSPLITCHECKa hive (correct)SALILSPLITCHECKa streamSALILSPLITCHECKa nest, B,1.0, B,1.0,B,1.0, B,1.0, B,1.0, A,0.0, B,1.0,B,1.0,A,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, A,0.0, B,1.0, B,1.0,B,1.0, A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,A,0.0, C,0.0, B,1.0,B,1.0,B,1.0,0.4068381021724863,Low
422,id5379,"In general, how many times per month is there a full moon?",twiceSALILSPLITCHECKthree timesSALILSPLITCHECKonce (correct)SALILSPLITCHECKfour times, C,1.0, C,1.0,C,1.0, C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, A,0.0, D,0.0, C,1.0,C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, B,0.0, C,1.0,C,1.0,C,1.0,0.4068381021724863,Low
421,id5378,A beach ball goes from flat to round once you put what inside of it?,foodSALILSPLITCHECKsunlightSALILSPLITCHECKgas (correct)SALILSPLITCHECKsalt, C,1.0, C,1.0,C,1.0, B,0.0, B,0.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,0.4068381021724863,Low
33,id4990,Which of these is a hypothesis?,The ice caps will completely melt if global warming continues (correct)SALILSPLITCHECKThe earth is roundSALILSPLITCHECKThe earth revolves around the sunSALILSPLITCHECKGravity causes objects to fall, A,1.0, A,1.0,A,1.0, D,0.0, D,0.0, A,1.0, A,1.0,A,1.0,B,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, A,1.0,A,1.0, D,0.0, A,1.0,A,1.0,A,1.0,0.4068381021724863,Low
436,id5393,Which of these is a place where a human might live?,igloo (correct)SALILSPLITCHECKcloudSALILSPLITCHECKMarsSALILSPLITCHECKthe Moon, A,1.0, A,1.0,A,1.0, D,0.0, D,0.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.4068381021724863,Low
66,id5023,A tool used to identify the percent chance of a trait being passed down has at least,four boxes (correct)SALILSPLITCHECKeight boxesSALILSPLITCHECKtwo boxesSALILSPLITCHECKsix boxes, B,0.0, C,0.0,B,0.0, B,0.0, B,0.0, C,0.0, C,0.0,A,1.0,B,0.0,B,0.0,B,0.0,B,0.0,B,0.0, B,0.0, D,0.0, B,0.0, C,0.0,B,0.0, A,1.0, C,0.0, B,0.0,A,1.0,B,0.0,A,1.0, B,0.0,B,0.0, A,1.0, A,1.0,B,0.0,C,0.0,0.4068381021724863,Low
76,id5033,Plant growth may cause,an uptick in the number of leaves (correct)SALILSPLITCHECKa surge in leaf diseaseSALILSPLITCHECKa gradual decrease in leavesSALILSPLITCHECKa rapid decline of the leaves, A,1.0, A,1.0,A,1.0, A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, C,0.0, A,1.0, A,1.0,A,1.0, C,0.0, A,1.0, C,0.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.4068381021724863,Low
447,id5404,A measurement of time that is less than a minute is a,daySALILSPLITCHECKminuteSALILSPLITCHECKhourSALILSPLITCHECKsecond (correct), D,1.0, D,1.0,D,1.0, B,0.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, A,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, B,0.0, D,1.0,D,1.0,D,1.0,0.4068381021724863,Low
17,id4974,A Mola Mola might live where?,Lake MichiganSALILSPLITCHECKThe Mississippi RiverSALILSPLITCHECKBay of Bengal (correct)SALILSPLITCHECKLake Eerie, C,1.0, C,1.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, A,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, B,0.0, C,1.0,C,1.0,C,1.0,0.4068381021724863,Low
473,id5430,Live birth is exemplified in,snakes slithering out of eggsSALILSPLITCHECKa calf emerging from a mother giraffe (correct)SALILSPLITCHECKowlets pecking out of their encasementSALILSPLITCHECKsea turtles emerging from their shells, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, B,1.0, B,1.0,B,1.0,D,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, A,0.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,D,0.0, C,0.0, B,1.0,B,1.0,B,1.0,0.4068381021724863,Low
455,id5412,If photosynthesis was a recipe it would require these ingredients,"CO2, water, and argonSALILSPLITCHECKsunlight, oxygen, and fertilizerSALILSPLITCHECKCO2, H20, and cloudy skiesSALILSPLITCHECKCO2, H20, and sun rays (correct)", D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,B,0.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,D,1.0, A,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,B,0.0, A,0.0, D,1.0,D,1.0,D,1.0,0.4068381021724863,Low
230,id5187,Which of these would create the most sound if struck with a metal spoon?,the plastic water bottleSALILSPLITCHECKthe backside of a personSALILSPLITCHECKthe hair on a dollSALILSPLITCHECKthe chassis of a car (correct), D,1.0, D,1.0,D,1.0, B,0.0, A,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, A,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,B,0.0, C,0.0, D,1.0,D,1.0,D,1.0,0.4068381021724863,Low
244,id5201,Bill planted rapeseed in his field one year and soybeans the next in order to,get bigger yields (correct)SALILSPLITCHECKmake things boringSALILSPLITCHECKkeep things randomSALILSPLITCHECKget smaller yields, A,1.0, D,0.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,D,0.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, D,0.0, A,1.0,A,1.0,A,1.0,0.4068381021724863,Low
222,id5179,Phloem moves things around a plant similar to how,blood moves in a body (correct)SALILSPLITCHECKleaves move in the windSALILSPLITCHECKwater moves in a systemSALILSPLITCHECKcars move on a street, A,1.0, A,1.0,A,1.0, A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, C,0.0, A,1.0,A,1.0,A,1.0,0.4068381021724863,Low
87,id5044,Some blind people have demonstrated bat-like skills by:,sensing shapes by light and shadowsSALILSPLITCHECKhaving a unusually strong sense of smellSALILSPLITCHECKsensing nearby objects by temperature changeSALILSPLITCHECKusing sound to 'see' (correct), D,1.0, D,1.0,D,1.0, D,1.0, B,0.0, A,0.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, A,0.0, D,1.0,D,1.0,D,1.0,0.4068381021724863,Low
14,id4971,A positive effect of burning biofuel is,shortage of crops for the food supplySALILSPLITCHECKan increase in air pollutionSALILSPLITCHECKpowering the lights in a home (correct)SALILSPLITCHECKdeforestation in the amazon to make room for crops, C,1.0, C,1.0,C,1.0, C,1.0, D,0.0, D,0.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,B,0.0, A,0.0, C,1.0,C,1.0,C,1.0,0.4068381021724863,Low
463,id5420,An animal might pant,on a sunny day (correct)SALILSPLITCHECKduring a rain stormSALILSPLITCHECKwhen it is snowingSALILSPLITCHECKduring the night time, A,1.0, A,1.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,B,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, D,0.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.4068381021724863,Low
199,id5156,"A boy wants to use his Walkman so that he can listen to some music. When he tries to turn it on, it us unable to, and the boy realizes that he will need",heatSALILSPLITCHECKmetalSALILSPLITCHECKlithium-ion (correct)SALILSPLITCHECKplastic, C,1.0, C,1.0,C,1.0, C,1.0, C,1.0, D,0.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, A,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, C,1.0, D,0.0,C,1.0,C,1.0,0.4068381021724863,Low
105,id5062,A spinning object is used to make,steamSALILSPLITCHECKheatSALILSPLITCHECKwaterSALILSPLITCHECKelectricity (correct), D,1.0, D,1.0,D,1.0, D,1.0, B,0.0, D,1.0, D,1.0,D,1.0,B,0.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,B,0.0, A,0.0, D,1.0,D,1.0,D,1.0,0.4068381021724863,Low
247,id5204,What will increase when a substance absorbs solar energy?,weightSALILSPLITCHECKheightSALILSPLITCHECKhotness (correct)SALILSPLITCHECKnutrition, C,1.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, A,0.0, C,1.0,C,1.0,C,1.0,0.4068381021724863,Low
259,id5216,"if you put wine from a jug into a thin bottle, how come it conforms?",it exhibits absolute rigiditySALILSPLITCHECKit is a solid massSALILSPLITCHECKall of theseSALILSPLITCHECKit is a variable substance (correct), D,1.0, D,1.0,C,0.0, C,0.0, D,1.0, C,0.0, D,1.0,D,1.0,C,0.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, A,0.0,C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,0.40683810217248634,Low
406,id5363,"In a hypothetical world, black bears decrease in numbers until there are zero black bears left on this world. The black bear species",would cease existing (correct)SALILSPLITCHECKwould be troubledSALILSPLITCHECKwould be thrivingSALILSPLITCHECKwould be endangered, A,1.0, A,1.0,A,1.0, D,0.0, D,0.0, D,0.0, A,1.0,A,1.0,C,0.0,D,0.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, C,0.0,A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,0.43018306715207616,Low
236,id5193,What is an electrical energy conductor?,horseshoe (correct)SALILSPLITCHECKtireSALILSPLITCHECKcotton shirtSALILSPLITCHECKmaple branch, D,0.0, C,0.0,A,1.0, D,0.0, C,0.0, D,0.0, A,1.0,A,1.0,B,0.0,D,0.0,D,0.0,D,0.0,D,0.0, A,1.0, D,0.0, B,0.0, A,1.0,D,0.0, B,0.0, D,0.0, D,0.0,A,1.0,D,0.0,None,0.0, B,0.0,D,0.0, A,1.0, C,0.0,C,0.0,C,0.0,0.4301830671520762,Low
134,id5091,Which is best an letting electricity pass through?,tile flooringSALILSPLITCHECKhuman fleshSALILSPLITCHECKhockey stickSALILSPLITCHECKa steak knife (correct), B,0.0, B,0.0,B,0.0, A,0.0, B,0.0, A,0.0, A,0.0,D,1.0,D,1.0,B,0.0,A,0.0,B,0.0,D,1.0, A,0.0, B,0.0, C,0.0, A,0.0,A,0.0, C,0.0, D,1.0, B,0.0,B,0.0,B,0.0,D,1.0, D,1.0,B,0.0, C,0.0, B,0.0,B,0.0,D,1.0,0.43018306715207627,Low
179,id5136,The winter solstice is on December 21st in the,countiesSALILSPLITCHECKnorth of equator (correct)SALILSPLITCHECKstatesSALILSPLITCHECKsouthern hemisphere, B,1.0, B,1.0,B,1.0, D,0.0, D,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, D,0.0, D,0.0, B,1.0,D,0.0, B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,0.43018306715207627,Low
334,id5291,A dog is warm-blooded just like,a snakeSALILSPLITCHECKa cardinal (correct)SALILSPLITCHECKa spiderSALILSPLITCHECKa scorpion, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, D,0.0, B,1.0,B,1.0,B,1.0,B,1.0,B,1.0,D,0.0,B,1.0, B,1.0, B,1.0, D,0.0, B,1.0,B,1.0, D,0.0, B,1.0, D,0.0,B,1.0,B,1.0,B,1.0, B,1.0,B,1.0, D,0.0, B,1.0,B,1.0,B,1.0,0.43018306715207627,Low
398,id5355,"Kinetic energy can be found in objects that move, such as",flower pots on a wagonSALILSPLITCHECKcars that are in a lotSALILSPLITCHECKkids that are sleeping soundlySALILSPLITCHECKskateboards that are ridden all day (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, A,0.0, A,0.0, A,0.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,A,0.0,D,1.0,D,1.0, B,0.0,D,1.0, B,0.0, D,1.0,D,1.0,D,1.0,0.43018306715207627,Low
178,id5135,Organisms covered by layers of sediment,become fossils over nightSALILSPLITCHECKmay end up reanimated over timeSALILSPLITCHECKdevelop characteristics for survivalSALILSPLITCHECKmay end up fueling a car (correct), A,0.0, A,0.0,A,0.0, A,0.0, B,0.0, A,0.0, A,0.0,D,1.0,C,0.0,A,0.0,A,0.0,A,0.0,A,0.0, D,1.0, C,0.0, D,1.0, A,0.0,D,1.0, A,0.0, A,0.0, C,0.0,A,0.0,A,0.0,D,1.0, B,0.0,A,0.0, A,0.0, A,0.0,D,1.0,D,1.0,0.43018306715207627,Low
9,id4966,The main component in dirt is,microorganismsSALILSPLITCHECKbroken stones (correct)SALILSPLITCHECKpollutionSALILSPLITCHECKbacteria, B,1.0, B,1.0,B,1.0, D,0.0, B,1.0, B,1.0, B,1.0,B,1.0,A,0.0,B,1.0,B,1.0,B,1.0,B,1.0, A,0.0, A,0.0, B,1.0, B,1.0,B,1.0, C,0.0, B,1.0, D,0.0,B,1.0,B,1.0,B,1.0, B,1.0,A,0.0, B,1.0, B,1.0,B,1.0,B,1.0,0.43018306715207627,Low
477,id5434,Will happen to the number of islands if the planet's temperature rises?,they will increaseSALILSPLITCHECKnothing will happenSALILSPLITCHECKthey will shrink (correct)SALILSPLITCHECKthey will double, C,1.0, C,1.0,A,0.0, A,0.0, B,0.0, C,1.0, C,1.0,C,1.0,A,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, A,0.0, C,1.0,C,1.0, A,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, C,1.0, C,1.0,C,1.0,C,1.0,0.43018306715207627,Low
51,id5008,A person has a chance to experience an equinox,weeklySALILSPLITCHECKmonthlySALILSPLITCHECKannuallySALILSPLITCHECKbiannually (correct), D,1.0, C,0.0,C,0.0, C,0.0, C,0.0, C,0.0, D,1.0,D,1.0,C,0.0,C,0.0,C,0.0,C,0.0,C,0.0, C,0.0, C,0.0, A,0.0, D,1.0,C,0.0, C,0.0, D,1.0, C,0.0,C,0.0,C,0.0,D,1.0, B,0.0,C,0.0, D,1.0, C,0.0,C,0.0,C,0.0,0.43018306715207627,Low
375,id5332,"If you find something smooth and hard on the ground, it is probably made of what?",minerals (correct)SALILSPLITCHECKmistSALILSPLITCHECKcloudsSALILSPLITCHECKwater, A,1.0, A,1.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,D,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, D,0.0, A,1.0, D,0.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, B,0.0, A,1.0,A,1.0,A,1.0,0.4301830671520763,Low
469,id5426,How do plants reproduce?,seeds (correct)SALILSPLITCHECKstemSALILSPLITCHECKflowersSALILSPLITCHECKleaves, A,1.0, A,1.0,A,1.0, A,1.0, C,0.0, A,1.0, A,1.0,A,1.0,A,1.0,C,0.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,C,0.0,A,1.0,A,1.0, B,0.0,A,1.0, C,0.0, A,1.0,A,1.0,A,1.0,0.4301830671520763,Low
321,id5278,"When approaching an elephant from a great distance,",it stays largeSALILSPLITCHECKit grows largerSALILSPLITCHECKit gets biggerSALILSPLITCHECKit looks bigger (correct), D,1.0, D,1.0,D,1.0, D,1.0, D,1.0, D,1.0, D,1.0,A,0.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, B,0.0, D,1.0,B,0.0, C,0.0, D,1.0, C,0.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, C,0.0, D,1.0,D,1.0,D,1.0,0.4301830671520763,Low
181,id5138,were there fossil fuels in the ground when humans evolved?,this was only created by humansSALILSPLITCHECKhumans predate fossil fuel formationSALILSPLITCHECKsignificant supplies accumulated prior (correct)SALILSPLITCHECKnone of these, C,1.0, C,1.0,C,1.0, C,1.0, B,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, B,0.0, B,0.0, C,1.0,C,1.0, A,0.0, B,0.0, C,1.0,C,1.0,C,1.0,C,1.0, A,0.0,C,1.0, D,0.0, C,1.0,C,1.0,C,1.0,0.4301830671520763,Low
50,id5007,Some berries may be eaten by,a bear or person (correct)SALILSPLITCHECKa bear or sharkSALILSPLITCHECKa bear or lionSALILSPLITCHECKa bear or wolf, A,1.0, A,1.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, B,0.0, A,1.0,A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,D,0.0, D,0.0, A,1.0,A,1.0,D,0.0,0.4301830671520764,Low
382,id5339,Which would you likely find inside a beach ball?,cheeseSALILSPLITCHECKsteamSALILSPLITCHECKwaterSALILSPLITCHECKair (correct), D,1.0, D,1.0,D,1.0, C,0.0, C,0.0, D,1.0, D,1.0,D,1.0,C,0.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, C,0.0, D,1.0,D,1.0,D,1.0,0.4301830671520764,Low
67,id5024,"A prisoner is kept in a stone room, unable to see the sun. The prisoner knows that he needs vitamin D to survive, so he",asks for milk (correct)SALILSPLITCHECKasks for televisionSALILSPLITCHECKasks for waterSALILSPLITCHECKasks for sleep, A,1.0, A,1.0,A,1.0, C,0.0, C,0.0, D,0.0, A,1.0,A,1.0,C,0.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, A,1.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,C,0.0, B,0.0, A,1.0,A,1.0,A,1.0,0.4301830671520764,Low
117,id5074,Inherited characteristics,include mice being able to navigate a mazeSALILSPLITCHECKinclude learning to sit on commandSALILSPLITCHECKinclude dolphins doing tricks for their trainersSALILSPLITCHECKinclude spots on a ladybug (correct), D,1.0, D,1.0,D,1.0, D,1.0, B,0.0, D,1.0, D,1.0,D,1.0,A,0.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, C,0.0, D,1.0,D,1.0, B,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,D,1.0, C,0.0, D,1.0,D,1.0,A,0.0,0.4301830671520764,Low
39,id4996,Bill's arm got cold when he put it inside the,refrigerator (correct)SALILSPLITCHECKroomSALILSPLITCHECKjacketSALILSPLITCHECKoven, A,1.0, A,1.0,A,1.0, A,1.0, D,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,D,0.0,A,1.0, A,1.0, A,1.0, C,0.0, A,1.0,A,1.0, B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,A,1.0, B,0.0, A,1.0,C,0.0,A,1.0,0.4301830671520764,Low
323,id5280,A saguaro has adaptations for an environment with,lots of snowSALILSPLITCHECKmany peopleSALILSPLITCHECKless water (correct)SALILSPLITCHECKmore water, C,1.0, C,1.0,C,1.0, C,1.0, D,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, B,0.0, C,1.0, D,0.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, A,0.0, D,0.0,C,1.0,C,1.0,0.4301830671520764,Low
410,id5367,What material has already broken down?,woodSALILSPLITCHECKglassSALILSPLITCHECKbouldersSALILSPLITCHECKsand (correct), D,1.0, D,1.0,A,0.0, D,1.0, D,1.0, A,0.0, D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0,D,1.0, D,1.0, D,1.0, A,0.0, D,1.0,D,1.0, C,0.0, D,1.0, D,1.0,D,1.0,D,1.0,D,1.0, B,0.0,A,0.0, B,0.0, D,1.0,D,1.0,D,1.0,0.4301830671520764,Low
104,id5061,What type of characteristics are people not born with?,geneticsSALILSPLITCHECKskills (correct)SALILSPLITCHECKphysical attributesSALILSPLITCHECKheight, B,1.0, B,1.0,B,1.0, B,1.0, C,0.0, D,0.0, B,1.0,B,1.0,A,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,B,1.0, C,0.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,A,0.0, D,0.0, B,1.0,B,1.0,B,1.0,0.4301830671520764,Low
46,id5003,What would happen when balloons heat up?,they get bigger (correct)SALILSPLITCHECKthey get smallerSALILSPLITCHECKnothing happensSALILSPLITCHECKthey fall down, B,0.0, A,1.0,A,1.0, B,0.0, C,0.0, B,0.0, A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0,A,1.0, A,1.0, A,1.0, D,0.0, A,1.0,A,1.0, A,1.0, A,1.0, A,1.0,A,1.0,A,1.0,A,1.0, B,0.0,B,0.0, A,1.0, A,1.0,A,1.0,A,1.0,0.4301830671520764,Low
359,id5316,"A star, burning far, far away, has enormous pressure and temperature. This allows for",a room to have overhead lightsSALILSPLITCHECKnight on Earth to be dimly lit (correct)SALILSPLITCHECKplastic stars to decorate a ceilingSALILSPLITCHECKa person to be the star of a show, B,1.0, B,1.0,B,1.0, B,1.0, D,0.0, A,0.0, B,1.0,B,1.0,D,0.0,B,1.0,B,1.0,B,1.0,B,1.0, B,1.0, B,1.0, C,0.0, B,1.0,A,0.0, B,1.0, B,1.0, B,1.0,B,1.0,B,1.0,B,1.0, B,1.0,A,0.0, B,1.0, B,1.0,B,1.0,A,0.0,0.4301830671520764,Low
340,id5297,A solid is likely to form in extreme,floodsSALILSPLITCHECKwindSALILSPLITCHECKchill (correct)SALILSPLITCHECKrain, C,1.0, C,1.0,C,1.0, D,0.0, D,0.0, C,1.0, C,1.0,C,1.0,D,0.0,C,1.0,C,1.0,C,1.0,C,1.0, C,1.0, C,1.0, B,0.0, C,1.0,C,1.0, A,0.0, C,1.0, C,1.0,C,1.0,C,1.0,C,1.0, B,0.0,C,1.0, D,0.0, C,1.0,C,1.0,C,1.0,0.4301830671520764,Low
